Order_ID,Order_Date,ProductID,Quantity,customer_id,time_id,customer_name,gender,productName,productPrice,supplierID,supplierName,storeID,storeName,total_sale
238782,2019-08-02 08:58:00,38,1,8,48,Sophia Davis,Female,Canon EOS RP Mirrorless Camera,1299.99,15,Canon Inc.,6,Photo World,1299.99
239412,2019-08-02 08:43:00,67,1,70,46,Naomi Price,Female,GoPro HERO9 Black Action Camera,449.99,36,GoPro Inc.,6,Photo World,449.99
238293,2019-08-02 08:42:00,70,1,99,45,Dominic Ross,Male,Sennheiser HD 660 S Open-Back Headphones,499.99,31,Sennheiser,3,Sound Zone,499.99
241957,2019-08-02 08:57:00,87,1,59,47,Isaiah Howard,Male,Beats Powerbeats Pro Wireless Earphones,249.99,34,Beats by Dre (Apple Inc.),3,Sound Zone,249.99
240999,2019-08-02 08:41:00,90,1,68,44,Ellie Sanders,Female,Apple AirPods (3rd generation),179.99,16,Apple Inc.,3,Sound Zone,179.99
247065,2019-08-02 09:23:00,21,1,7,51,James Miller,Male,DJI Mavic Air 2 Drone,799.99,2,DJI,6,Photo World,799.99
238597,2019-08-02 09:09:00,24,1,19,49,Mason Garcia,Male,ASUS ROG Swift PG279Q Gaming Monitor,699.99,13,ASUS,4,Game Zone,699.99
237076,2019-08-02 09:10:00,60,1,30,50,Scarlett Baker,Female,Canon EOS M50 Mark II Mirrorless Camera,649.99,15,Canon Inc.,6,Photo World,649.99
238920,2019-08-02 09:24:00,62,2,61,53,Thomas Brooks,Male,Logitech MX Master 3 Wireless Mouse,99.99,11,Logitech,2,Tech Haven,199.98
238705,2019-08-02 09:24:00,75,3,91,52,Brandon Ward,Male,Ring Video Doorbell Pro 2,249.99,28,Ring (Amazon),1,Electro Mart,749.97
236902,2019-08-02 09:24:00,9,1,37,54,David Roberts,Male,Canon EOS R5 Mirrorless Camera,3499.99,15,Canon Inc.,6,Photo World,3499.99
246210,2019-08-02 09:41:00,12,1,30,58,Scarlett Baker,Female,Logitech G Pro X Mechanical Gaming Keyboard,149.99,11,Logitech,4,Game Zone,149.99
241389,2019-08-02 09:40:00,45,1,77,57,Julian Coleman,Male,Google Nest Hub (2nd Gen),99.99,8,Google LLC,1,Electro Mart,99.99
247571,2019-08-02 09:37:00,58,1,73,56,Lucas Reed,Male,Apple HomePod Mini,99.99,16,Apple Inc.,3,Sound Zone,99.99
238029,2019-08-02 09:34:00,85,1,54,55,Aubrey Cooper,Female,HP Pavilion 27xw Monitor,249.99,19,HP Inc.,2,Tech Haven,249.99
239603,2019-08-02 09:47:00,34,1,25,61,Daniel Allen,Male,HP Spectre x360 Laptop,1399.99,19,HP Inc.,2,Tech Haven,1399.99
244120,2019-08-02 09:46:00,58,1,57,60,Hunter Richardson,Male,Apple HomePod Mini,99.99,16,Apple Inc.,3,Sound Zone,99.99
238454,2019-08-02 09:51:00,70,1,1,63,John Doe,Male,Sennheiser HD 660 S Open-Back Headphones,499.99,31,Sennheiser,3,Sound Zone,499.99
242503,2019-08-02 09:50:00,86,1,45,62,Gabriel Ramirez,Male,LG UltraGear 27GN950-B Gaming Monitor,1499.99,4,LG Electronics,4,Game Zone,1499.99
238870,2019-08-02 09:43:00,93,1,82,59,Savannah Howard,Female,Alienware AW2521HFL Gaming Monitor,499.99,12,Alienware (Dell),4,Game Zone,499.99
237432,2019-08-02 09:53:00,2,1,1,65,John Doe,Male,Dell XPS 13 Laptop,1299.99,1,Dell Technologies,2,Tech Haven,1299.99
244926,2019-08-02 09:52:00,43,1,3,64,Michael Johnson,Male,DJI Osmo Pocket 2,349.99,2,DJI,6,Photo World,349.99
242733,2019-08-02 09:56:00,50,1,71,66,Owen Foster,Male,Jabra Elite 85t True Wireless Earbuds,229.99,5,Jabra,3,Sound Zone,229.99
243049,2019-08-02 10:01:00,60,1,16,68,Emma Harris,Female,Canon EOS M50 Mark II Mirrorless Camera,649.99,15,Canon Inc.,6,Photo World,649.99
246010,2019-08-02 10:01:00,89,1,27,67,Henry Scott,Male,Canon EOS-1D X Mark III DSLR Camera,6499.99,15,Canon Inc.,6,Photo World,6499.99
238379,2019-08-02 10:19:00,6,1,89,73,Brayden Griffin,Male,Xbox Series X,499.99,26,Microsoft Corporation,4,Game Zone,499.99
249657,2019-08-02 10:17:00,6,1,51,72,Ryan Cook,Male,Xbox Series X,499.99,26,Microsoft Corporation,4,Game Zone,499.99
244344,2019-08-02 10:06:00,14,3,82,70,Savannah Howard,Female,Bose QuietComfort 35 II Wireless Headphones,299.99,23,Bose Corporation,3,Sound Zone,899.97
249656,2019-08-02 10:17:00,37,1,46,71,Aria Stewart,Female,Lenovo Legion 5 Gaming Laptop,999.99,7,Lenovo Group,5,InnoTech,999.99
241888,2019-08-02 10:04:00,99,3,44,69,Samantha Collins,Female,Jabra Elite 75t True Wireless Earbuds,149.99,5,Jabra,3,Sound Zone,449.97
241486,2019-08-02 10:24:00,1,1,56,74,Addison Rivera,Female,iPhone 13 Pro,1099.99,16,Apple Inc.,1,Electro Mart,1099.99
238909,2019-08-02 10:47:00,8,1,51,78,Ryan Cook,Male,Alienware Aurora Gaming PC,1799.99,12,Alienware (Dell),5,InnoTech,1799.99
243987,2019-08-02 10:27:00,11,1,22,75,Harper Lewis,Female,LG OLED C1 4K TV,2499.99,4,LG Electronics,1,Electro Mart,2499.99
240101,2019-08-02 10:43:00,33,1,14,77,Isabella Lee,Female,OnePlus 9 Pro,899.99,22,OnePlus Technology,1,Electro Mart,899.99
247040,2019-08-02 10:30:00,61,1,40,76,Zoey Evans,Female,Samsung Galaxy Watch 4 Classic,349.99,37,Samsung Electronics,7,Health Zone,349.99
238640,2019-08-02 10:52:00,1,1,40,83,Zoey Evans,Female,iPhone 13 Pro,1099.99,16,Apple Inc.,1,Electro Mart,1099.99
236975,2019-08-02 10:47:00,6,1,50,79,Penelope Reed,Female,Xbox Series X,499.99,26,Microsoft Corporation,4,Game Zone,499.99
239863,2019-08-02 10:49:00,9,1,97,81,Ryder Gomez,Male,Canon EOS R5 Mirrorless Camera,3499.99,15,Canon Inc.,6,Photo World,3499.99
237412,2019-08-02 10:48:00,19,1,73,80,Lucas Reed,Male,Nikon D850 DSLR Camera,2999.99,29,Nikon Corporation,6,Photo World,2999.99
237253,2019-08-02 10:50:00,89,1,65,82,Joseph Peterson,Male,Canon EOS-1D X Mark III DSLR Camera,6499.99,15,Canon Inc.,6,Photo World,6499.99
241437,2019-08-02 10:54:00,52,1,11,84,Liam Anderson,Male,ROCCAT Vulcan Pro Mechanical Gaming Keyboard,199.99,32,ROCCAT (Turtle Beach),4,Game Zone,199.99
239334,2019-08-02 10:59:00,55,2,42,87,Hannah Turner,Female,Sonos Roam Portable Bluetooth Speaker,169.99,41,Sonos Inc.,3,Sound Zone,339.98
239126,2019-08-02 10:56:00,81,1,42,86,Hannah Turner,Female,Acer Predator X34 Curved Gaming Monitor,999.99,6,Acer Inc.,4,Game Zone,999.99
243250,2019-08-02 10:55:00,100,1,30,85,Scarlett Baker,Female,Microsoft Surface Pro 7,799.99,26,Microsoft Corporation,2,Tech Haven,799.99
240973,2019-08-02 11:00:00,101,1,97,88,Ryder Gomez,Male,Red Tomatoes,1899.99,35,Pakistan,51,Pakistan,1899.99
237941,2019-08-02 11:11:00,21,1,9,91,Benjamin Wilson,Male,DJI Mavic Air 2 Drone,799.99,2,DJI,6,Photo World,799.99
242268,2019-08-02 11:14:00,32,1,50,92,Penelope Reed,Female,SteelSeries Arctis Pro Wireless Gaming Headset,329.99,30,SteelSeries,4,Game Zone,329.99
247470,2019-08-02 11:15:00,62,2,49,93,Nathan Rogers,Male,Logitech MX Master 3 Wireless Mouse,99.99,11,Logitech,2,Tech Haven,199.98
245136,2019-08-02 11:03:00,67,1,16,89,Emma Harris,Female,GoPro HERO9 Black Action Camera,449.99,36,GoPro Inc.,6,Photo World,449.99
237003,2019-08-02 11:05:00,99,1,68,90,Ellie Sanders,Female,Jabra Elite 75t True Wireless Earbuds,149.99,5,Jabra,3,Sound Zone,149.99
241366,2019-08-02 11:20:00,6,1,10,95,Ava Thomas,Female,Xbox Series X,499.99,26,Microsoft Corporation,4,Game Zone,499.99
243441,2019-08-02 11:24:00,13,1,48,97,Zoe Morris,Female,Samsung Galaxy Tab S7,649.99,37,Samsung Electronics,2,Tech Haven,649.99
240158,2019-08-02 11:22:00,13,2,97,96,Ryder Gomez,Male,Samsung Galaxy Tab S7,649.99,37,Samsung Electronics,2,Tech Haven,1299.98
238881,2019-08-02 11:26:00,57,1,3,98,Michael Johnson,Male,Sony Alpha 7C Mirrorless Camera,1799.99,21,Sony Corporation,6,Photo World,1799.99
239328,2019-08-02 11:17:00,90,1,42,94,Hannah Turner,Female,Apple AirPods (3rd generation),179.99,16,Apple Inc.,3,Sound Zone,179.99
238717,2019-08-02 11:27:00,19,1,82,100,Savannah Howard,Female,Nikon D850 DSLR Camera,2999.99,29,Nikon Corporation,6,Photo World,2999.99
244550,2019-08-02 11:32:00,22,2,3,103,Michael Johnson,Male,Corsair K95 RGB Platinum XT Mechanical Gaming Keyboard,199.99,9,Corsair,4,Game Zone,399.98
244636,2019-08-02 11:27:00,28,1,89,101,Brayden Griffin,Male,Fitbit Versa 3 Smartwatch,229.99,18,Fitbit Inc.,7,Health Zone,229.99
243716,2019-08-02 11:26:00,35,1,85,99,Wyatt Alexander,Male,LG C1 OLED 4K TV,2799.99,4,LG Electronics,1,Electro Mart,2799.99
245555,2019-08-02 11:32:00,96,1,96,102,Scarlett Price,Female,Nikon Z6 Mirrorless Camera,1999.99,29,Nikon Corporation,6,Photo World,1999.99
241245,2019-08-02 11:38:00,12,1,16,105,Emma Harris,Female,Logitech G Pro X Mechanical Gaming Keyboard,149.99,11,Logitech,4,Game Zone,149.99
240111,2019-08-02 11:32:00,24,3,99,104,Dominic Ross,Male,ASUS ROG Swift PG279Q Gaming Monitor,699.99,13,ASUS,4,Game Zone,2099.9700000000003
249658,2019-08-02 11:42:00,32,1,7,106,James Miller,Male,SteelSeries Arctis Pro Wireless Gaming Headset,329.99,30,SteelSeries,4,Game Zone,329.99
249660,2019-08-02 11:42:00,60,1,80,108,Caroline Morgan,Female,Canon EOS M50 Mark II Mirrorless Camera,649.99,15,Canon Inc.,6,Photo World,649.99
249659,2019-08-02 11:42:00,75,1,78,107,Ariana Peterson,Female,Ring Video Doorbell Pro 2,249.99,28,Ring (Amazon),1,Electro Mart,249.99
244262,2019-08-02 11:47:00,7,1,30,112,Scarlett Baker,Female,AirPods Pro,249.99,16,Apple Inc.,3,Sound Zone,249.99
240487,2019-08-02 11:47:00,18,1,54,111,Aubrey Cooper,Female,Razer Blade 15 Gaming Laptop,1799.99,40,Razer Inc.,5,InnoTech,1799.99
242697,2019-08-02 11:46:00,41,1,59,110,Isaiah Howard,Male,HyperX Cloud II Gaming Headset,99.99,17,HyperX (Kingston Technology),4,Game Zone,99.99
244016,2019-08-02 11:43:00,82,1,71,109,Owen Foster,Male,Apple Watch SE,279.99,16,Apple Inc.,7,Health Zone,279.99
247241,2019-08-02 11:47:00,83,1,78,113,Ariana Peterson,Female,HyperX Alloy FPS Pro Mechanical Gaming Keyboard,69.99,17,HyperX (Kingston Technology),4,Game Zone,69.99
239962,2019-08-02 12:04:00,56,2,16,116,Emma Harris,Female,HP Omen 15 Gaming Laptop,1299.99,19,HP Inc.,5,InnoTech,2599.98
247299,2019-08-02 11:48:00,77,1,25,114,Daniel Allen,Male,UE Megaboom 3 Portable Bluetooth Speaker,199.99,38,Ultimate Ears (Logitech),3,Sound Zone,199.99
245408,2019-08-02 12:04:00,89,1,40,118,Zoey Evans,Female,Canon EOS-1D X Mark III DSLR Camera,6499.99,15,Canon Inc.,6,Photo World,6499.99
242260,2019-08-02 11:56:00,92,1,18,115,Charlotte Thompson,Female,Amazon Echo Show 10 (3rd Gen),249.99,20,Amazon.com  Inc.,1,Electro Mart,249.99
245420,2019-08-02 12:04:00,101,1,29,117,Sebastian Green,Male,Red Tomatoes,1899.99,35,Pakistan,51,Pakistan,1899.99
241977,2019-08-02 12:07:00,9,1,72,122,Mila Powell,Female,Canon EOS R5 Mirrorless Camera,3499.99,15,Canon Inc.,6,Photo World,3499.99
243279,2019-08-02 12:05:00,25,1,88,121,Hazel Hayes,Female,JBL Flip 5 Portable Bluetooth Speaker,99.99,14,JBL,3,Sound Zone,99.99
245158,2019-08-02 12:11:00,57,1,52,123,Victoria Morgan,Female,Sony Alpha 7C Mirrorless Camera,1799.99,21,Sony Corporation,6,Photo World,1799.99
241873,2019-08-02 12:05:00,89,1,81,119,Connor Bryant,Male,Canon EOS-1D X Mark III DSLR Camera,6499.99,15,Canon Inc.,6,Photo World,6499.99
244432,2019-08-02 12:05:00,90,1,77,120,Julian Coleman,Male,Apple AirPods (3rd generation),179.99,16,Apple Inc.,3,Sound Zone,179.99
238304,2019-08-02 12:19:00,32,1,48,125,Zoe Morris,Female,SteelSeries Arctis Pro Wireless Gaming Headset,329.99,30,SteelSeries,4,Game Zone,329.99
241149,2019-08-02 12:13:00,34,1,41,124,Caleb Edwards,Male,HP Spectre x360 Laptop,1399.99,19,HP Inc.,2,Tech Haven,1399.99
247202,2019-08-02 12:27:00,64,1,52,128,Victoria Morgan,Female,MSI Optix MAG271CQR Curved Gaming Monitor,399.99,27,MSI (Micro-Star International),4,Game Zone,399.99
236721,2019-08-02 12:24:00,76,1,29,126,Sebastian Green,Male,ASUS TUF Gaming VG279QM Monitor,349.99,13,ASUS,4,Game Zone,349.99
243402,2019-08-02 12:24:00,98,1,99,127,Dominic Ross,Male,MSI Optix MAG321CQR Curved Gaming Monitor,499.99,27,MSI (Micro-Star International),4,Game Zone,499.99
241510,2019-08-02 12:27:00,22,1,48,129,Zoe Morris,Female,Corsair K95 RGB Platinum XT Mechanical Gaming Keyboard,199.99,9,Corsair,4,Game Zone,199.99
242569,2019-08-02 12:34:00,24,2,60,131,Riley Ward,Female,ASUS ROG Swift PG279Q Gaming Monitor,699.99,13,ASUS,4,Game Zone,1399.98
243351,2019-08-02 12:45:00,32,1,3,133,Michael Johnson,Male,SteelSeries Arctis Pro Wireless Gaming Headset,329.99,30,SteelSeries,4,Game Zone,329.99
237880,2019-08-02 12:45:00,72,2,22,132,Harper Lewis,Female,Fujifilm X100V Compact Camera,1399.99,10,Fujifilm Holdings Corporation,6,Photo World,2799.98
240466,2019-08-02 12:33:00,100,1,18,130,Charlotte Thompson,Female,Microsoft Surface Pro 7,799.99,26,Microsoft Corporation,2,Tech Haven,799.99
244162,2019-08-02 13:03:00,22,3,68,138,Ellie Sanders,Female,Corsair K95 RGB Platinum XT Mechanical Gaming Keyboard,199.99,9,Corsair,4,Game Zone,599.97
245303,2019-08-02 12:53:00,40,1,21,135,Jacob Clark,Male,Roku Ultra 4K Streaming Player,99.99,33,Roku  Inc.,1,Electro Mart,99.99
243784,2019-08-02 12:53:00,49,1,85,136,Wyatt Alexander,Male,Acer Predator XB271HU Gaming Monitor,599.99,6,Acer Inc.,4,Game Zone,599.99
238619,2019-08-02 12:47:00,51,1,11,134,Liam Anderson,Male,MacBook Pro M2,1999.99,16,Apple Inc.,2,Tech Haven,1999.99
245370,2019-08-02 12:57:00,59,1,96,137,Scarlett Price,Female,NVIDIA GeForce RTX 3080 Graphics Card,699.99,24,NVIDIA Corporation,5,InnoTech,699.99
242933,2019-08-02 13:07:00,27,1,32,140,Chloe Nelson,Female,GoPro HERO10 Black Action Camera,499.99,36,GoPro Inc.,6,Photo World,499.99
247396,2019-08-02 13:09:00,30,1,1,143,John Doe,Male,Samsung Galaxy Buds Pro,199.99,37,Samsung Electronics,3,Sound Zone,199.99
244247,2019-08-02 13:09:00,87,1,20,142,Amelia Gonzalez,Female,Beats Powerbeats Pro Wireless Earphones,249.99,34,Beats by Dre (Apple Inc.),3,Sound Zone,249.99
246748,2019-08-02 13:07:00,89,1,32,141,Chloe Nelson,Female,Canon EOS-1D X Mark III DSLR Camera,6499.99,15,Canon Inc.,6,Photo World,6499.99
246496,2019-08-02 13:03:00,101,1,13,139,Noah Moore,Male,Red Tomatoes,1899.99,35,Pakistan,51,Pakistan,1899.99
246508,2019-08-02 13:15:00,16,1,1,146,John Doe,Male,Sony A7 III Mirrorless Camera,1999.99,21,Sony Corporation,6,Photo World,1999.99
246787,2019-08-02 13:16:00,46,1,37,147,David Roberts,Male,MSI GS66 Stealth Gaming Laptop,1999.99,27,MSI (Micro-Star International),5,InnoTech,1999.99
242226,2019-08-02 13:20:00,53,1,15,148,Lucas White,Male,OnePlus Buds Pro,149.99,22,OnePlus Technology,3,Sound Zone,149.99
239544,2019-08-02 13:10:00,94,1,76,145,Audrey Perry,Female,Bose SoundLink Revolve+ Bluetooth Speaker,299.99,23,Bose Corporation,3,Sound Zone,299.99
246913,2019-08-02 13:09:00,94,1,65,144,Joseph Peterson,Male,Bose SoundLink Revolve+ Bluetooth Speaker,299.99,23,Bose Corporation,3,Sound Zone,299.99
239358,2019-08-02 13:35:00,9,1,23,152,Alexander Walker,Male,Canon EOS R5 Mirrorless Camera,3499.99,15,Canon Inc.,6,Photo World,3499.99
242179,2019-08-02 13:39:00,23,1,61,153,Thomas Brooks,Male,Google Pixel 6,699.99,8,Google LLC,1,Electro Mart,699.99
243463,2019-08-02 13:29:00,30,1,20,150,Amelia Gonzalez,Female,Samsung Galaxy Buds Pro,199.99,37,Samsung Electronics,3,Sound Zone,199.99
238006,2019-08-02 13:31:00,43,1,5,151,William Garcia,Male,DJI Osmo Pocket 2,349.99,2,DJI,6,Photo World,349.99
239589,2019-08-02 13:21:00,89,1,12,149,Mia Taylor,Female,Canon EOS-1D X Mark III DSLR Camera,6499.99,15,Canon Inc.,6,Photo World,6499.99
241762,2019-08-02 13:47:00,24,1,21,157,Jacob Clark,Male,ASUS ROG Swift PG279Q Gaming Monitor,699.99,13,ASUS,4,Game Zone,699.99
243624,2019-08-02 13:47:00,30,1,53,156,Christian Bell,Male,Samsung Galaxy Buds Pro,199.99,37,Samsung Electronics,3,Sound Zone,199.99
240498,2019-08-02 13:41:00,37,3,52,154,Victoria Morgan,Female,Lenovo Legion 5 Gaming Laptop,999.99,7,Lenovo Group,5,InnoTech,2999.9700000000003
238094,2019-08-02 13:48:00,49,1,37,158,David Roberts,Male,Acer Predator XB271HU Gaming Monitor,599.99,6,Acer Inc.,4,Game Zone,599.99
241623,2019-08-02 13:44:00,81,1,60,155,Riley Ward,Female,Acer Predator X34 Curved Gaming Monitor,999.99,6,Acer Inc.,4,Game Zone,999.99
243346,2019-08-02 14:01:00,22,1,36,163,Evelyn Perez,Female,Corsair K95 RGB Platinum XT Mechanical Gaming Keyboard,199.99,9,Corsair,4,Game Zone,199.99
242547,2019-08-02 13:52:00,33,1,29,159,Sebastian Green,Male,OnePlus 9 Pro,899.99,22,OnePlus Technology,1,Electro Mart,899.99
239622,2019-08-02 13:56:00,39,1,13,160,Noah Moore,Male,Apple AirPods Max,549.99,16,Apple Inc.,3,Sound Zone,549.99
237433,2019-08-02 13:57:00,84,2,52,161,Victoria Morgan,Female,OnePlus Nord 2,499.99,22,OnePlus Technology,1,Electro Mart,999.98
245435,2019-08-02 14:01:00,88,1,9,162,Benjamin Wilson,Male,Dell Inspiron 14 Laptop,799.99,1,Dell Technologies,2,Tech Haven,799.99
245039,2019-08-02 14:10:00,18,1,34,167,Lily Carter,Female,Razer Blade 15 Gaming Laptop,1799.99,40,Razer Inc.,5,InnoTech,1799.99
246025,2019-08-02 14:08:00,37,1,61,166,Thomas Brooks,Male,Lenovo Legion 5 Gaming Laptop,999.99,7,Lenovo Group,5,InnoTech,999.99
239990,2019-08-02 14:03:00,61,1,37,164,David Roberts,Male,Samsung Galaxy Watch 4 Classic,349.99,37,Samsung Electronics,7,Health Zone,349.99
242713,2019-08-02 14:11:00,68,1,93,168,Cole Flores,Male,Garmin Instinct Solar Smartwatch,399.99,39,Garmin Ltd.,7,Health Zone,399.99
243438,2019-08-02 14:07:00,74,1,54,165,Aubrey Cooper,Female,Razer Naga X Gaming Mouse,79.99,40,Razer Inc.,4,Game Zone,79.99
244571,2019-08-02 14:15:00,14,5,53,169,Christian Bell,Male,Bose QuietComfort 35 II Wireless Headphones,299.99,23,Bose Corporation,3,Sound Zone,1499.95
239089,2019-08-02 14:18:00,20,1,39,171,Elijah Phillips,Male,Apple Watch Series 7,399.99,16,Apple Inc.,7,Health Zone,399.99
247639,2019-08-02 14:22:00,24,1,13,173,Noah Moore,Male,ASUS ROG Swift PG279Q Gaming Monitor,699.99,13,ASUS,4,Game Zone,699.99
242754,2019-08-02 14:21:00,86,1,33,172,Aiden Hill,Male,LG UltraGear 27GN950-B Gaming Monitor,1499.99,4,LG Electronics,4,Game Zone,1499.99
246035,2019-08-02 14:16:00,89,1,29,170,Sebastian Green,Male,Canon EOS-1D X Mark III DSLR Camera,6499.99,15,Canon Inc.,6,Photo World,6499.99
239395,2019-08-02 14:26:00,3,2,63,175,Aaron Gray,Male,Samsung QLED 4K Smart TV,1499.99,37,Samsung Electronics,1,Electro Mart,2999.98
242558,2019-08-02 14:28:00,14,1,80,176,Caroline Morgan,Female,Bose QuietComfort 35 II Wireless Headphones,299.99,23,Bose Corporation,3,Sound Zone,299.99
239865,2019-08-02 14:25:00,55,1,89,174,Brayden Griffin,Male,Sonos Roam Portable Bluetooth Speaker,169.99,41,Sonos Inc.,3,Sound Zone,169.99
245447,2019-08-02 14:35:00,69,1,27,178,Henry Scott,Male,Samsung Odyssey G7 Gaming Monitor,699.99,37,Samsung Electronics,4,Game Zone,699.99
238322,2019-08-02 14:31:00,95,1,92,177,Aurora Carter,Female,Lenovo ThinkPad X1 Carbon Gen 9 Laptop,1899.99,7,Lenovo Group,2,Tech Haven,1899.99
246743,2019-08-02 14:37:00,7,2,64,179,Nora Hughes,Female,AirPods Pro,249.99,16,Apple Inc.,3,Sound Zone,499.98
239123,2019-08-02 14:56:00,18,1,48,182,Zoe Morris,Female,Razer Blade 15 Gaming Laptop,1799.99,40,Razer Inc.,5,InnoTech,1799.99
238621,2019-08-02 14:44:00,24,1,56,180,Addison Rivera,Female,ASUS ROG Swift PG279Q Gaming Monitor,699.99,13,ASUS,4,Game Zone,699.99
236987,2019-08-02 14:58:00,42,1,10,183,Ava Thomas,Female,Sony Xperia 1 III,1299.99,21,Sony Corporation,1,Electro Mart,1299.99
243627,2019-08-02 14:55:00,48,1,72,181,Mila Powell,Female,Garmin Forerunner 945 GPS Smartwatch,599.99,39,Garmin Ltd.,7,Health Zone,599.99
240285,2019-08-02 15:16:00,3,1,74,187,Claire Long,Female,Samsung QLED 4K Smart TV,1499.99,37,Samsung Electronics,1,Electro Mart,1499.99
249661,2019-08-02 15:19:00,21,1,62,188,Lillian Diaz,Female,DJI Mavic Air 2 Drone,799.99,2,DJI,6,Photo World,799.99
244797,2019-08-02 15:00:00,64,3,63,185,Aaron Gray,Male,MSI Optix MAG271CQR Curved Gaming Monitor,399.99,27,MSI (Micro-Star International),4,Game Zone,1199.97
243514,2019-08-02 14:58:00,80,1,82,184,Savannah Howard,Female,Anker Soundcore Flare+ Portable Speaker,99.99,25,Anker Innovations,3,Sound Zone,99.99
246684,2019-08-02 15:00:00,87,1,52,186,Victoria Morgan,Female,Beats Powerbeats Pro Wireless Earphones,249.99,34,Beats by Dre (Apple Inc.),3,Sound Zone,249.99
237256,2019-08-02 15:27:00,13,1,9,192,Benjamin Wilson,Male,Samsung Galaxy Tab S7,649.99,37,Samsung Electronics,2,Tech Haven,649.99
236747,2019-08-02 15:19:00,19,1,1,190,John Doe,Male,Nikon D850 DSLR Camera,2999.99,29,Nikon Corporation,6,Photo World,2999.99
240203,2019-08-02 15:25:00,41,1,84,191,Camila Phillips,Female,HyperX Cloud II Gaming Headset,99.99,17,HyperX (Kingston Technology),4,Game Zone,99.99
237930,2019-08-02 15:32:00,53,1,68,193,Ellie Sanders,Female,OnePlus Buds Pro,149.99,22,OnePlus Technology,3,Sound Zone,149.99
249662,2019-08-02 15:19:00,91,1,97,189,Ryder Gomez,Male,Logitech G502 HERO Gaming Mouse,79.99,11,Logitech,4,Game Zone,79.99
243748,2019-08-02 15:39:00,39,1,87,197,Luke Butler,Male,Apple AirPods Max,549.99,16,Apple Inc.,3,Sound Zone,549.99
241063,2019-08-02 15:33:00,44,1,91,194,Brandon Ward,Male,Corsair Virtuoso RGB Wireless Gaming Headset,179.99,9,Corsair,4,Game Zone,179.99
241801,2019-08-02 15:39:00,63,1,72,196,Mila Powell,Female,Google Pixel Buds A-Series,99.99,8,Google LLC,3,Sound Zone,99.99
244183,2019-08-02 15:40:00,90,1,11,198,Liam Anderson,Male,Apple AirPods (3rd generation),179.99,16,Apple Inc.,3,Sound Zone,179.99
246685,2019-08-02 15:38:00,98,1,11,195,Liam Anderson,Male,MSI Optix MAG321CQR Curved Gaming Monitor,499.99,27,MSI (Micro-Star International),4,Game Zone,499.99
243919,2019-08-02 15:52:00,7,1,22,201,Harper Lewis,Female,AirPods Pro,249.99,16,Apple Inc.,3,Sound Zone,249.99
242537,2019-08-02 15:46:00,11,1,62,199,Lillian Diaz,Female,LG OLED C1 4K TV,2499.99,4,LG Electronics,1,Electro Mart,2499.99
239893,2019-08-02 15:53:00,77,2,49,202,Nathan Rogers,Male,UE Megaboom 3 Portable Bluetooth Speaker,199.99,38,Ultimate Ears (Logitech),3,Sound Zone,399.98
240818,2019-08-02 15:49:00,80,2,40,200,Zoey Evans,Female,Anker Soundcore Flare+ Portable Speaker,99.99,25,Anker Innovations,3,Sound Zone,199.98
239973,2019-08-02 15:58:00,91,1,20,203,Amelia Gonzalez,Female,Logitech G502 HERO Gaming Mouse,79.99,11,Logitech,4,Game Zone,79.99
244673,2019-08-02 15:58:00,39,1,67,204,Adam James,Male,Apple AirPods Max,549.99,16,Apple Inc.,3,Sound Zone,549.99
246919,2019-08-02 16:08:00,68,1,46,207,Aria Stewart,Female,Garmin Instinct Solar Smartwatch,399.99,39,Garmin Ltd.,7,Health Zone,399.99
243639,2019-08-02 16:08:00,86,1,94,208,Eleanor Stewart,Female,LG UltraGear 27GN950-B Gaming Monitor,1499.99,4,LG Electronics,4,Game Zone,1499.99
243661,2019-08-02 16:04:00,93,1,8,206,Sophia Davis,Female,Alienware AW2521HFL Gaming Monitor,499.99,12,Alienware (Dell),4,Game Zone,499.99
242825,2019-08-02 16:03:00,99,1,71,205,Owen Foster,Male,Jabra Elite 75t True Wireless Earbuds,149.99,5,Jabra,3,Sound Zone,149.99
237201,2019-08-02 16:26:00,33,1,85,213,Wyatt Alexander,Male,OnePlus 9 Pro,899.99,22,OnePlus Technology,1,Electro Mart,899.99
239735,2019-08-02 16:22:00,40,2,5,211,William Garcia,Male,Roku Ultra 4K Streaming Player,99.99,33,Roku  Inc.,1,Electro Mart,199.98
239761,2019-08-02 16:24:00,42,1,1,212,John Doe,Male,Sony Xperia 1 III,1299.99,21,Sony Corporation,1,Electro Mart,1299.99
246947,2019-08-02 16:17:00,80,1,24,209,Ella Young,Female,Anker Soundcore Flare+ Portable Speaker,99.99,25,Anker Innovations,3,Sound Zone,99.99
240102,2019-08-02 16:21:00,91,2,96,210,Scarlett Price,Female,Logitech G502 HERO Gaming Mouse,79.99,11,Logitech,4,Game Zone,159.98
249663,2019-08-02 16:32:00,3,1,11,218,Liam Anderson,Male,Samsung QLED 4K Smart TV,1499.99,37,Samsung Electronics,1,Electro Mart,1499.99
247023,2019-08-02 16:31:00,50,1,50,216,Penelope Reed,Female,Jabra Elite 85t True Wireless Earbuds,229.99,5,Jabra,3,Sound Zone,229.99
247905,2019-08-02 16:31:00,88,1,28,217,Madison Wright,Female,Dell Inspiron 14 Laptop,799.99,1,Dell Technologies,2,Tech Haven,799.99
